"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"v7ro","Burger Simpang","Chicken","4.8","(500+)","Shah Alam",""
"jx8g","FAHMIE ROTI JOHN & KEBAB MELELEH","Malaysian","4.3","(100+)","Shah Alam",""
"m68q","Nasi Lemak Mek","Asian","4","(23)","Shah Alam",""
"z8is","Restoran Anak & Lesung","Fried Rice","4.5","(1000+)","Shah Alam",""
"r9wu","NASI AYAM APOLLO 18","Chicken","4.8","(500+)","Shah Alam",""
"o9zr","Kedai Makan HRC (Hj Rahim Corner)","Malaysian","4.4","(2000+)","Shah Alam",""
"il8z","FoodSpace @ Hap Seng Business Park","Chicken","3.1","(2)","Shah Alam",""
"r5ed","Restoran Mega Sup Utara","Fried Rice","4.7","(2000+)","Shah Alam",""
"e3jr","WestPlate Factory","Asian","4.5","(500+)","Shah Alam",""
"zgxk","PAU POWER","Malaysian","5","(10)","Shah Alam",""
"ekb1","Srikuza Roti Canai & Nasi Lemak","Roti Canai","4.4","(1000+)","Shah Alam",""
"l5im","Arul Special Burger (U12)","Burgers","4.9","(500+)","Shah Alam",""
"mxvy","Cucur Udang Jelapang Padi","Malaysian","3.8","(53)","Shah Alam",""
"qwn3","PANAH Nasi Bujang Penyet Ayam Berjenama","Malaysian","3.4","(9)","Shah Alam",""
"cl2y","House of Oden","Malaysian","4.7","(2)","Shah Alam",""
"rpsj","Nasi Lemak Intan Payung Seksyen 7","Nasi Lemak","4.4","(500+)","Shah Alam",""
"q8xg","Aslina Kuza Tomyam","Fried Rice","4.2","(3000+)","Shah Alam",""
"e3om","Bengkel Kopi 17","Fried Rice","4.7","(100+)","Shah Alam",""
"ezsj","Areena's Kitchen","Malaysian","4.8","(63)","Shah Alam",""
"b3da","D'amsa Cafe","Fried Rice","4.7","(2000+)","Shah Alam",""
"h0h4","The Grand Mappilai Restaurant","Indian","4.5","(500+)","Shah Alam",""
"tjkf","RAUDHAH FOODELICIOUS","Malaysian","4.1","(100+)","Shah Alam",""
"qs6f","Gerai Bonda","Malaysian","5","(1)","Shah Alam",""
"wdlz","Iki Tomyam Kitchen","Malaysian","4.5","(100+)","Shah Alam",""
"osc7","Boba Tea House (Shah Alam)","Bubble Tea","4.7","(100+)","Shah Alam",""
"e05k","Kafe Ujang","Malaysian","4.4","(4)","Shah Alam",""
"q8s0","Creamy Salad Buah & Desserts","Asian","5","(2)","Shah Alam",""
"lox7","Restoran Bukit Cherakah","Indian","4.9","(8)","Shah Alam",""
"o3ec","Restaurant Johari's Palacio","Malaysian","4.5","(1000+)","Shah Alam",""
"keci","Dáo Desserts Soymilk & Beancurd  (Petronas Subang Airport)","Asian","1","(1)","Shah Alam",""
"teh9","SISKO FRIED CHICKEN","Rice Dishes","4.4","(100+)","Shah Alam",""
"sjiu","Gerobok Sate","Malaysian","4.3","(16)","Shah Alam",""
"d1ty","NORTH STATION @ LAKSAANAKUTARA (Kedai SEBELAH J&T)","Malaysian","4.7","(500+)","Shah Alam",""
"oz32","Thaqwa Western & Italian Cuisine","Italian","4.3","(100+)","Shah Alam",""
"c6ed","Aiskrim Malaysia Aalea","Beverages","4.8","(100+)","Shah Alam",""
"zrp1","Dapor Amad","Asian","5","(6)","Shah Alam",""
"xx6n","Nasi Ayam Goreng Berempah","Asian","5","(2)","Shah Alam",""
"v2jd","Nur Rezki Barakah Resources","Malaysian","5","(46)","Shah Alam",""
"o7hr","Nasi Lemak Pondok- Pondok 18","Nasi Lemak","3.8","(35)","Shah Alam",""
"c8cz","RESTORAN TIRAI KAYANGAN","Chicken","4.9","(33)","Shah Alam",""
"hr1x","Mandre","Asian","4.4","(7)","Shah Alam",""
"z4ff","RESTORAN AYAM KAMPUNG KOTA ANGGERIK","Chicken","4.7","(2000+)","Shah Alam",""
"gfqe","Fozata Burger Kukus Roti John","Burgers","4.2","(33)","Shah Alam",""
"ef0v","Kak Mah Nasi Dagang T'ganu","Malaysian","5","(3)","Shah Alam",""
"r6lf","Andaman Restaurant","Chicken","4.5","(5000+)","Shah Alam",""
"p3rl","Restoran Teruna Desa","Chicken","4.7","(4000+)","Shah Alam",""
"w9oe","Yo Mama Bubble Tea (Shah Alam)","Desserts","4.8","(3000+)","Shah Alam",""
"a6jr","MEE KOLOK SITI SARAWAK","Noodles","4.7","(500+)","Shah Alam",""
"q5fg","Restoran Gegey @ Shah Alam","Malaysian","4.6","(1000+)","Shah Alam",""
"fedb","Ayam Gepuk Top Global Seksyen 7","Asian","4.6","(500+)","Shah Alam",""
"i6ez","PokNor Nasi Kukus Daun Pisang","Nasi Kukus","4.7","(4000+)","Shah Alam",""
"oq4t","The Sate @ Piqa Station","Malaysian","3.7","(7)","Shah Alam",""
"r2gi","The Golok Cafe","Malaysian","4.4","(1000+)","Shah Alam",""
"y7p2","Restoran Salai-Salai (Shah Alam)","Malaysian","4.6","(500+)","Shah Alam",""
"n0qz","Sup Utara Power","Soups","4.7","(2000+)","Shah Alam",""
"a6ni","Alansar Tomyam","Fried Rice","4.5","(81)","Shah Alam",""
"n6mq","Naan Lounge","Malaysian","4.5","(2000+)","Shah Alam",""
"pzab","Nasi Ayam Hainan @Seksyen 7","Malaysian","4.6","(40)","Shah Alam",""
"fsw9","BURGER DINGDONG @ SEKSYEN23","Malaysian","4.6","(100+)","Shah Alam",""
"h1sy","Nasi Kerabu  Mek Comey","Nasi Kerabu","4.6","(500+)","Shah Alam",""
"vhqv","Doner Kebab Haus","0 min","5","(3)","Shah Alam",""
"je1g","Tauhu Begedil Kaklong (Shah Alam) ( HIJRAH SELANGOR )","Malaysian","4.8","(54)","Shah Alam",""
"mpxf","Nasi Lemak Kukus Haji Amin (Seksyen 7)","Malaysian","4.5","(100+)","Shah Alam",""
"sqgz","Nasi Ayam Bonda","Asian","4.7","(20)","Shah Alam",""
"r0ob","Polperro Steak House (Seksyen 7)","Western","4.4","(3000+)","Shah Alam",""
"y5av","Makan Restaurant","Chicken","4.4","(500+)","Shah Alam",""
"x9yv","Piano's Cafe","Malaysian","4.5","(500+)","Shah Alam",""
"l8qd","Restoran Deli Thai","Malaysian","4.6","(5000+)","Shah Alam",""
"p1tu","Restoran Zai Sri Gemilang","Malaysian","4.4","(4000+)","Shah Alam",""
"q2ej","Wong Solo (Shah Alam)","Ayam Penyet","4.7","(5000+)","Shah Alam",""
"o7qn","Hadramawt Castle Restaurant","Curry","4.5","(1000+)","Shah Alam",""
"c4u8","gerai nasi kerabu masjid unta","Nasi Kerabu","4.5","(100+)","Shah Alam",""
"ekeu","Poknik Food","Nasi Kerabu","4.8","(27)","Shah Alam",""
"l6jh","Ayam Penyet Nusantara","Ayam Penyet","4.5","(100+)","Shah Alam",""
"vobu","Ayam Penyet D'kota@Seksyen 7","Malaysian","4.5","(100+)","Shah Alam",""
"t0se","Mykori Dessert Cafe (Seksyen 7)","Desserts","4.8","(100+)","Shah Alam",""
"k0ah","deli2go & Costa Coffee (SH Persiaran Kayangan Sek. 7)","Bread","4.8","(100+)","Shah Alam",""
"q2zd","Restoran TAR Sido Mampir (Shah Alam)","Malaysian","4.8","(500+)","Shah Alam",""
"exnh","Royale Talam","Malaysian","4.8","(1000+)","Shah Alam",""
"hi8k","Qanaah Coffee Seksyen 18 Shah Alam","Malaysian","4.9","(4)","Shah Alam",""
"j2gs","Selera Nasi Kak Wok","Rice Dishes","4.6","(3000+)","Shah Alam",""
"kcux","Tiga Budak Gemok (Shah Alam)","Malaysian","4.6","(1000+)","Shah Alam",""
"z2jc","Satay Salih Sedap","Malaysian","4.6","(100+)","Shah Alam",""
"sik3","Baru King Pancake","Ice Cream","4.4","(74)","Shah Alam",""
"jix7","Sotong Kangkung Malaya Seksyen 7 Shah Alam","Malaysian","4.5","(100+)","Shah Alam",""
"s6hj","DANOK","Malaysian","4.6","(1000+)","Shah Alam",""
"wvuc","Restoren imthiyaz","Western","4.8","(500+)","Shah Alam",""
"lys5","Nasi Ayam Kukus Seri Jasmin","Malaysian","4.8","(74)","Shah Alam",""
"vi0e","Four Season Cake House","Cakes","4.5","(100+)","Shah Alam",""
"ln5e","Nasi Kukus Papa Shah Alam","Malaysian","4.4","(1000+)","Shah Alam",""
"b8vl","Kak Ani Nasi Dagang","Chicken","4.5","(2000+)","Shah Alam",""
"q7eu","Kambing Ke Langit","Malaysian","4.5","(2000+)","Shah Alam",""
"q8iy","Restoran Amin Thai","Fried Rice","4.4","(3000+)","Shah Alam",""
"ogpk","MUSLIHA CORNER","Malaysian","4.8","(12)","Shah Alam",""
"ap3i","3 KECAP ORIGINAL SEKSYEN 7","Malaysian","4.6","(100+)","Shah Alam",""
"n7br","Eat & Repeat Cafe Shah Alam","Thai","4.3","(500+)","Shah Alam",""
"n2yn","Cik Nah Café","Malaysian","4.5","(2000+)","Shah Alam",""
"j1wn","Nurhuda Western & Tomyam","Western","4.1","(100+)","Shah Alam",""
"v2ur","DapoYaya (Seksyen 7)","Porridge","4.8","(500+)","Shah Alam",""
"o0je","Pak Sawadee (Shah Alam)","Thai","4.6","(3000+)","Shah Alam",""
"y9gl","Restoran Al Awwal (Shah Alam)","Roti Canai","4.6","(1000+)","Shah Alam",""
"jqdb","Ayam Gepuk Pak Raden , Shah Alam","Malaysian","4.7","(1000+)","Shah Alam",""
"u3su","SECRET FLAVOUR","Asian","5","(7)","Shah Alam",""
"a0ep","Jasmin Bistro","Malaysian","4.6","(1000+)","Shah Alam",""
"r7zw","Ayam Geprek Masdu","Chicken","4.7","(2000+)","Shah Alam",""
"e4o9","Kopi Saigon Shah Alam","Coffee","4.8","(100+)","Shah Alam",""
"obe6","Hoki Bowl","Western","2.2","(2)","Shah Alam",""
"q4kk","MyeongDong Fried Chicken","Korean","4.7","(100+)","Shah Alam",""
"qscn","ARABESQ MAKANAN ARAB","Middle Eastern","4.6","(100+)","Shah Alam",""
"kt7y","Pasta Panas Seksyen 7 (Shah Alam)","Pasta","4.7","(5000+)","Shah Alam",""
"p7hk","Restoran Yellow Sunflower","Malaysian","4.1","(500+)","Shah Alam",""
"z5rx","Warung Empayar (Ebunda)","Fried Rice","4.4","(100+)","Shah Alam",""
"d987","KAND NASI KUKUS","Nasi Kukus","4.3","(53)","Shah Alam",""
"cyke","Restoran Ustad","Asian","4.4","(57)","Shah Alam",""
"v9zi","Tokpah Aneka Mee Berkuah Muo Johor ( SA1)","Noodles","4.6","(100+)","Shah Alam",""
"fdiu","Kobuniti Farm Cafe (U12, Shah Alam)","Malaysian","4.4","(100+)","Shah Alam",""
"q3jz","Char Kuey Teow Delima","Kuey Teow","4.5","(500+)","Shah Alam",""
"u7wf","WARDAH LICIOUS","Takoyaki","4.4","(3000+)","Shah Alam",""
"tcb2","Ayam Penyet Bos! (Seksyen 7)","Ayam Penyet","4.3","(100+)","Shah Alam",""
"zirw","Boy Hero Ayam Kicap (Shah Alam)","Chicken","4.6","(1000+)","Shah Alam",""
"t9vl","Syorgamakanan","Chicken","4.9","(100+)","Shah Alam",""
"c9hn","RED HOUSE BAKERY 10 AZLINA INA","Cakes","4.4","(100+)","Shah Alam",""
"d6an","Garsa Kitchen (Shah Alam)","Sandwiches","4.2","(100+)","Shah Alam",""
"n1ae","Arin Fried Chicken","Fried Chicken","4.3","(100+)","Shah Alam",""
"lt98","Abdu Char Kuey Teow","Asian","5","(18)","Shah Alam",""
"p3cf","Rojak & Cendol (Shah Alam)","Desserts","4.8","(100+)","Shah Alam",""
"q9lg","NASI KERABU ZAHARI JJ","Nasi Kerabu","4.8","(500+)","Shah Alam",""
"d0ov","Gong Cha (Eco Ardence)","Tea","4.8","(100+)","Shah Alam",""
"gwt1","Nasi Ayam Madu - Seksyen 7","Malaysian","4.7","(78)","Shah Alam",""
"loe1","PAK MAT LAKSA SEKSYEN 18","Laksa","4.6","(100+)","Shah Alam",""
"xx3z","Nasi Ahmad (Shah Alam)","Asian","3.9","(60)","Shah Alam",""
"m9m3","King Teh Beng Vanilla","Malaysian","3.6","(2)","Shah Alam",""
"rjs2","Coco Loca, Coconut Shake (Ole Ole Mall)","Beverages","4.8","(500+)","Shah Alam",""
"n3fx","Gerai Selera Kampung","Chicken","4.6","(3000+)","Shah Alam",""
"wdtx","Uncle Bob Fried Chicken seksyen 18","Malaysian","3.9","(9)","Shah Alam",""
"c5um","DE LAPAR BURGER SHAH ALAM 7","Burgers","4.5","(100+)","Shah Alam",""
"n3oc","Ayie Apam Balik","Pancakes & Waffles","4.8","(500+)","Shah Alam",""
"f9td","M ICE CREAM Gula Apong serawak","Ice Cream","4.7","(54)","Shah Alam",""
"lazd","KEDAI KEK OLE OLE","Cakes","4.7","(100+)","Shah Alam",""
"s5xq","Gerai Kak Siti","Noodles","4.7","(100+)","Shah Alam",""
"c0uj","RESTORAN MUKMUK","Malaysian","4.6","(4000+)","Shah Alam",""
"jrx1","SUP ORI SEKSYEN 7","Asian","4.4","(23)","Shah Alam",""
"nd9c","MAT KURIE KEBAB STATION","Malaysian","5","(2)","Shah Alam",""
"n1vy","Martabak Bang! (Prinze Corner)","Malaysian","4.6","(500+)","Shah Alam",""
"s7ea","Nadiman Char Kuey Teow (Shah Alam)","Kuey Teow","4.4","(500+)","Shah Alam",""
"oeaq","Chef Tako Seksyen 7","Japanese","4.9","(25)","Shah Alam",""
"g3e2","Sate Hut (Shah Alam)","Malaysian","4.5","(100+)","Shah Alam",""
"tn0v","MR TYCO TAKOYAKI PKS7","Takoyaki","4.4","(88)","Shah Alam",""
"a2mw","Big Bro (Western & Pasta)","Malaysian","4.1","(100+)","Shah Alam",""
"q8mi","Faeza Tomyam","Fried Rice","4.4","(100+)","Shah Alam",""
"pr7b","Kedai Makan Limau Kasturi","Asian","4.5","(26)","Shah Alam",""
"p2wc","Restoran Kota Anggerik","Malaysian","4.7","(1000+)","Shah Alam",""
"o4dr","Sup Power Padang Jawa","Soups","4.6","(500+)","Shah Alam",""
"ozlv","Watak Kopi Eco Ardence","Coffee","4.4","(14)","Shah Alam",""
"r1cy","Pak Western Cafe","Malaysian","4","(100+)","Shah Alam",""
"l8gp","Gerai Gelas Besar (Seksyen 24)","Malaysian","4.6","(2000+)","Shah Alam",""
"quhu","Nasi Lemak Comel Amni 2.0","Malaysian","4.8","(65)","Shah Alam",""
"grwa","Fullhouse Seafood restaurant","Seafood","4.8","(26)","Shah Alam",""
"q7ny","Maksu Ta Utara","Chicken","4.4","(500+)","Shah Alam",""
"ujyt","Saad CKT Sek 7","Fried Rice","4.7","(500+)","Shah Alam",""
"awky","NASI LEMAK SERDAK","Malaysian","4.1","(15)","Shah Alam",""
"o1tu","Zam Cafe","Fried Rice","4.6","(1000+)","Shah Alam",""
"iijl","ROTI CIKGU ZZ","Malaysian","4.4","(11)","Shah Alam",""
"q6lt","Nasi Ayam Ayah","Chicken Rice","4.4","(100+)","Shah Alam",""
"oql7","NASI LEMAK CIK LAILI 24","Nasi Lemak","4.6","(100+)","Shah Alam",""
"k9xr","King'S Burger","Burgers","3.7","(5)","Shah Alam",""
"xgxj","NASI KUKUS TERMINAL 17","Malaysian","4.1","(100+)","Shah Alam",""
"fa0j","Wira Tasha (Seksyen 17)","Fried Rice","4.8","(1000+)","Shah Alam",""
"p8ss","Lets Joy Cafe (Eco Ardence)","Asian","4.7","(100+)","Shah Alam",""
"fwy4","POLA - DOLA","Western","4.3","(20)","Shah Alam",""
"v3mz","Angah Burger (Seksyen 7)","Burgers","4.5","(100+)","Shah Alam",""
"u1le","Restaurant Jayati","Briyani","4.8","(3000+)","Shah Alam",""
"bspm","Muiz Hot Chicken Padang Jawa","Malaysian","4.8","(100+)","Shah Alam",""
"b2fb","RESTORAN AL FAIZAL @ SHAH ALAM","Roti Canai","4.2","(500+)","Shah Alam",""
"pfee","ARUMNI KITCHEN","Malaysian","5","(1)","Shah Alam",""
"luf3","NASI LEMAK PAK RAJA","Nasi Lemak","4.2","(57)","Shah Alam",""
"ptua","Abang Burn Xtra","Western","2.5","(6)","Shah Alam",""
"r0yx","MAK NGAH NASI LEMAK","Nasi Lemak","4.7","(1000+)","Shah Alam",""
"qenr","ANEKA BERKUAH TERMINAL 17","Malaysian","4.7","(11)","Shah Alam",""
"gg4q","Cucur Udang Seventeen","Asian","2.9","(14)","Shah Alam",""
"iir1","RNS@PAK RAJA CAFE","Nasi Kukus","2.9","(44)","Shah Alam",""
"r01n","Restoran Eita","Roti Canai","4.8","(500+)","Shah Alam",""
"vh5h","PISANG GORENG BIJAN  ABG P.TIMUR","Malaysian","4.7","(100)","Shah Alam",""
"u2xb","Hielo Bites","Bubble Tea","4.6","(100+)","Shah Alam",""
"apir","Ayam Gepuk Ori Selayang (Shah Alam)","0 min","4.8","(100+)","Shah Alam",""
"w5eu","Brader Bob Corner","Malaysian","4.9","(29)","Shah Alam",""
"f6fl","APAM BALIK 17","Pancakes & Waffles","4.5","(100+)","Shah Alam",""
"p1ft","Roti John Ujie 17","Burgers","4.9","(500+)","Shah Alam",""
"o8dn","Restoran Bendang Eco Ardence","Fried Rice","4.5","(1000+)","Shah Alam",""
"awa8","Emelda Mutiara Cafe","Asian","2.9","(5)","Shah Alam",""
"i5rv","Bean N Joy - Soya Man @ Shah Alam","Beverages","5","(52)","Shah Alam",""
"sg1q","Richiamo Coffee (Alam Avenue)","Asian","4.7","(6)","Shah Alam",""
"pm2l","Noy dimsum","Malaysian","4.5","(19)","Shah Alam",""
"b2oh","Mee Tarik Warisan Asli (Seksyen 16)","Noodles","4.6","(2000+)","Shah Alam",""
"o3by","Coboroy (IRDKL mall)","Western","4.7","(1000+)","Shah Alam",""
"s1kk","GORENG PISANG BIJAN MAN 17","Pisang Goreng","4.8","(1000+)","Shah Alam",""
"ed4y","Ehsan's (Setia Alam)","Malaysian","4.7","(1000+)","Shah Alam",""
"q1qk","Coolblog – Suria Jaya Mall","Beverages","4.5","(500+)","Shah Alam",""
"p20j","Kak Jaja Nasi Lemak","Malaysian","4","(44)","Shah Alam",""
"o9az","Nasi Kandar Pelita (Padang Jawa)","Chicken","4.5","(2000+)","Shah Alam",""
"qq6z","Nasi Lemak","Malaysian","2.9","(2)","Shah Alam",""
"loor","Soup & Speda","Chinese","4.7","(3)","Shah Alam",""
"ztas","Vamos Kitchen","Malaysian","4.3","(2)","Shah Alam",""
"ti0i","GTR Burger - Eco Ardence","Burgers","5","(6)","Shah Alam",""
"y0um","Paksu Roti Canai","Malaysian","4.5","(100+)","Shah Alam",""
"vqew","Mama syaza cafe","Malaysian","4.8","(4)","Shah Alam",""
"pxi0","P&C Kitchen","Pasta","4.1","(50)","Shah Alam",""
"o7ll","Restoran Nasi Lan Kedah (Shah Alam)","Soups","4.5","(2000+)","Shah Alam",""
"e4be","Won-Do-Place Cafe (Kambing Bakar Dan Roti John Padang Jawa)","Malaysian","4.7","(62)","Shah Alam",""
"gf9i","Bendang Kopi Eco Ardence","Malaysian","5","(25)","Shah Alam",""
"uw2g","Bang Yong Tau Foo","Asian","2.2","(2)","Shah Alam",""
"w3zu","Nurins Rasa @ Padang Jawa","Chicken","4.9","(100+)","Shah Alam",""
"bchv","Lariz Kitchen","Malaysian","4.7","(2)","Shah Alam",""
"hx66","Pao Xiang Bah Kut Teh (Eco Ardence)","Rice Dishes","4.4","(100+)","Shah Alam",""
"u7zm","Zat Tea Bubble (Suria Jaya Mall)","Pancakes & Waffles","4.4","(100+)","Shah Alam",""
"n7wc","Restoran Bisik Bisik","Malaysian","4.5","(5000+)","Shah Alam",""
"v7gd","RESTORAN DAPUR TOKKU","Roti Canai","4.5","(100+)","Shah Alam",""
"n0wo","Nasi Kukus Ayam Berempah Kak Nora","Nasi Kukus","4.5","(2000+)","Shah Alam",""
"euhy","Monate Baking Studio","Cakes","4.9","(100+)","Shah Alam",""
"bqwf","Caffè","Beverages","4.9","(21)","Shah Alam",""
"n0vz","Blackbox.my","Fried Rice","4.4","(5000+)","Shah Alam",""
"a5ek","ICHI TAKOYAKI","Japanese","3.2","(43)","Shah Alam",""
"y7wy","ByEkkaErikka (Ikobana)","Malaysian","2.9","(2)","Shah Alam",""
"xv9b","RESTORAN AL NABILA","Roti Canai","4.4","(100+)","Shah Alam",""
"rd5m","Walida Nasi Kandar Melayu On The Line","Chicken","4.2","(100+)","Shah Alam",""
"blmq","Goreng Pisang Wak","Malaysian","4.8","(27)","Shah Alam",""
"p8k5","Rojak Warisan Mamu","Asian","5","(2)","Shah Alam",""
"lw38","Restoran Temerloh Catering - Eco Ardence","Seafood","4.8","(100+)","Shah Alam",""
"qxwa","Al Tani Restaurant - ICity","Fried Rice","4.4","(99)","Shah Alam",""
"a38k","The Starving Tummy","International","4.4","(16)","Shah Alam",""
"s7qe","Samy & Min Bak Kut Teh 三美肉骨茶 (Oasis Square)","Malaysian","3.7","(91)","Shah Alam",""
"w35q","Asam Pedas Wak Daud","Asian","4.7","(100+)","Shah Alam",""
"lk34","Warong Geprek (Setia Alam)","Chicken","4.7","(1000+)","Shah Alam",""
"kgdo","Italiannies (I-City)","Pasta","4.5","(68)","Shah Alam",""
"c9v7","Nasi kukus Sotong Besar (Eco Ardence)","Asian","4.9","(72)","Shah Alam",""
"qzx8","Pepper Lunch (Central I-City Mall)","Malaysian","4.8","(100+)","Shah Alam",""
"yebn","Aleesya corner","Fried Rice","4.2","(48)","Shah Alam",""
"jtls","Restoran Mak Aji Bistro","Malaysian","4.4","(500+)","Shah Alam",""
"mgzt","Ayam Penyet Express (i-City)","Ayam Penyet","4.1","(100+)","Shah Alam",""
"zes9","KAFE KOPI MESIN SETIA ALAM","Malaysian","3.3","(2)","Shah Alam",""
"e3oh","MAKAN HERITAGE (Eco Ardence)","Seafood","4.3","(3)","Shah Alam",""
"wpjm","Capati Corner","Malaysian","4.7","(100+)","Shah Alam",""
"rost","Shawarma Zone","Middle Eastern","4.8","(33)","Shah Alam",""
"lesv","Bangkok Food","Tom Yum","3.4","(16)","Shah Alam",""
"xuoi","Mak Yah Laksa Penang","Laksa","4.7","(100+)","Shah Alam",""
"rshl","TOKMIE KITCHEN","Malaysian","5","(2)","Shah Alam",""
"ha07","BROTHER PISANG CHEESE","Malaysian","4.8","(53)","Shah Alam",""
"v408","Richeese Factory (Central i-City)","Asian","4.2","(100+)","Shah Alam",""
"rdbw","Markas Kenyang Dekyol","Asian","5","(1)","Shah Alam",""
"dxl5","Aroi Thai Kitchen (Eco Ardence)","Seafood","4.9","(34)","Shah Alam",""
"j9nb","DiTengah.ICity","Chicken","4.6","(100+)","Shah Alam",""
"tgse","EATSY (Eco Ardence)","Chicken","4.2","(24)","Shah Alam",""
"zhus","Miang Pla Istina","Malaysian","4","(89)","Shah Alam",""
"lypj","Ini Lah Dia Cafe","Pancakes & Waffles","4.9","(100+)","Shah Alam",""
"f5yc","Selera Pantai Timur","Malaysian","4.4","(500+)","Shah Alam",""
"v7dc","Sate@SubangVillage","Chicken","4.7","(500+)","Shah Alam",""
"pilv","AYAM GORENG HAINAN & KOPI HAINAN","Burgers","4.7","(17)","Shah Alam",""
"gy7n","GDP PISANG GORENG SAMBAL KICAP","Malaysian","4.7","(100+)","Shah Alam",""
"oz3v","Locca Cafe (Eco Ardence)","Asian","4.8","(4)","Shah Alam",""
"p6jl","Istina Cafe","Fried Rice","4.4","(1000+)","Shah Alam",""
"e2ci","TGV Cinemas (i-City)","Snacks","4.8","(100+)","Shah Alam",""
"i9mj","Nasi Kandar Isa Maju (Old Timer)","Malaysian","2.9","(5)","Shah Alam",""
"lnwa","ONE ASAM PEDAS @Eco Ardence","Chicken","4.5","(36)","Shah Alam",""
"pzvb","Molten Chocolate Cafe (I-City)","Desserts","4.7","(100+)","Shah Alam",""
"lti1","Kedai Suramadu Anuar","Soups","4.1","(61)","Shah Alam",""
"q8hq","Chicken Plus (I-City)","Fried Chicken","4.7","(1000+)","Shah Alam",""
"sswj","Wingstreet (i-City Central)","Chicken","4.3","(13)","Shah Alam",""
"k2b2","MIXUE (Central I-City)","Malaysian","4.6","(100+)","Shah Alam",""
"r96a","BananaBro (Central I-City)","Asian","5","(2)","Shah Alam",""
"i1sb","Cake Moments","Cakes","4.7","(53)","Shah Alam",""
"a6tc","Nasi Lemak Kak Nor Baru","Nasi Lemak","4.8","(1000+)","Shah Alam",""
"xvau","I Love Yoo! (Central i-City)","Asian","4.6","(100+)","Shah Alam",""
"q3r4","Maisaroh resource","Chicken","4.6","(100+)","Shah Alam",""
"o9ld","dipndip (Central i-City Mall)","Bread","4.6","(500+)","Shah Alam",""
"i2xq","Dunkin' (Central I City)","Bread","4.7","(500+)","Shah Alam",""
"q0pr","MyEureka Snack Bar (Central I-City)","Desserts","4.9","(62)","Shah Alam",""
"fy7k","Street Churros (Central I-City)","Snacks","4.8","(100+)","Shah Alam",""
"s4rs","Black Canyon Restaurant (Central i-City)","Tom Yum","4.7","(2000+)","Shah Alam",""
"j4yx","WAN BURGER ROTI JOHN MASTERS","Sandwiches","4.7","(1000+)","Shah Alam",""
"v2ct","Little Nyonya Cuisine (Central I-City Mall)","Asian","4.6","(100+)","Shah Alam",""
"o5lu","Jungle House (Shah Alam)","Juice","4.6","(34)","Shah Alam",""
"q4jo","Mr. Dakgalbi (I-City)","Fried Rice","4.8","(100+)","Shah Alam",""
"hu76","Pop Meals (Central i-City Shah Alam)","Malaysian","4.8","(100+)","Shah Alam",""
"y5ua","Orchid Bistro (I-City)","Malaysian","4.3","(100+)","Shah Alam",""
"vr7q","Madam Croffle (ICity Shah Alam)","Desserts","4.9","(90)","Shah Alam",""
"d2vr","Vivo Pizza (Central i-city)","Malaysian","5","(2)","Shah Alam",""
"yo0x","Auni Burger Anak Rantau","Burgers","4.1","(7)","Shah Alam",""
"a6uk","Shihlin Taiwan Street Snacks (Central i-City Shopping Mall)","Fried Chicken","4.8","(500+)","Shah Alam",""
"em30","Bo The Avocado - Setia Eco Park","Desserts","4","(13)","Shah Alam",""
"aass","Ramen Seirock-Ya (Central i-City)","Japanese","4.9","(100+)","Shah Alam",""
"p2ga","Sukiya Tokyo Bowls & Noodles (Central iCity)","Japanese","4.6","(2000+)","Shah Alam",""
"drh9","Lemang Super 17","Malaysian","4.1","(72)","Shah Alam",""
"o1ij","Juice Works (i-CIty)","Juice","4.8","(500+)","Shah Alam",""
"o5mi","Saravanaa Bhavan (Sentral I-City)","Indian","4.2","(500+)","Shah Alam",""
"ufgy","Teh Ais Dhaka Padang Jawa","Beverages","4.6","(48)","Shah Alam",""
"s4kj","Johnny's Restaurant (Central i-city)","Fried Rice","4.5","(4000+)","Shah Alam",""
"a8ad","Koong Woh Tong (Central I-City)","Tea","5","(43)","Shah Alam",""
"qecq","GERAI ABANG KOBOI","Fried Rice","4.7","(500+)","Shah Alam",""
"q3al","The Chicken Rice Shop (Central i-City)","Chicken","4.6","(1000+)","Shah Alam",""
"s9aj","Hercaa (I-City)","Beverages","4.7","(100+)","Shah Alam",""
"wucq","Kuro Teppanyaki","Japanese","4.9","(47)","Shah Alam",""
"g539","Koh Samui Thai Express (i-City)","Asian","5","(14)","Shah Alam",""
"xc92","Mee Hiris China Muslim @ Central i-City","Malaysian","4.6","(9)","Shah Alam",""
"u7go","Ayamas (Central I City)","Chicken","4.4","(500+)","Shah Alam",""
"e0k2","TGI Fridays (Central I-City)","American","4","(22)","Shah Alam",""
"o8mq","IndoAsli (Central I-City)","Malaysian","4.6","(100+)","Shah Alam",""
"g5ik","Naziha's Kebab Station (Seksyen 24)","Shawarma","4.6","(100+)","Shah Alam",""
"v2az","llaollao (I-City)","Desserts","4.7","(100+)","Shah Alam",""
"bj35","Nasi Ayam Penyet Ken Rimba","Ayam Penyet","4.1","(100+)","Shah Alam",""
"x1z4","Abah Ayam Penyet & Tomyam","Asian","4.6","(57)","Shah Alam",""
