"StoreId","storename","FoodType","AverageRating","City","totalcustomer","totalreturningcustomer","totalreview"
kww8,Southern Soul Nashville Fried Chicken (Damansara),Asian,4.0,Petaling Jaya,20,0,20
kx65,Cucur Udang Warisan,Malaysian,4.7,Petaling Jaya,3,0,3
kxii,Ravi Anne Bamboo Briyani,Indian,1.2,Petaling Jaya,4,0,4
kygx,KAFE TOK ALI THAI FOOD,Malaysian,4.5,Petaling Jaya,16,2,19
kz4k,Restoran Lan Zhou Mee Tarik (SS2),Chinese,4.6,Petaling Jaya,8,0,8
l0ae,"Zainul Nasi Kandar (7,8)",Chicken,4.6,Petaling Jaya,27,2,29
l1cz,Restoran D'Syasya,Malaysian,4.5,Petaling Jaya,34,4,42
l1rz,Azhar Station Ayam Goreng Kunyit (PETALING JAYA),Chicken,4.9,Petaling Jaya,80,8,92
l2dl,The Good Take Eatery,Malaysian,5.0,Petaling Jaya,1,0,1
l2ku,Robert's Penang Fried Kueh Teow,Kuey Teow,4.7,Petaling Jaya,13,1,15
l2nl,Puyok Panas,Nasi Kerabu,4.4,Petaling Jaya,50,3,53
l2pu,Ah Yip Herbal Soup (Tropicana Gardens Mall),Asian,4.4,Petaling Jaya,12,1,13
l2xj,Maria's Steakcafe (1 Powerhouse),Pasta,4.7,Petaling Jaya,2,1,4
l3ek,Restoran Daun Pisang Al-Arisaan Maju,Indian,4.4,Petaling Jaya,43,8,65
l3ps,Pisang Goreng TTDI II,Cakes,4.6,Petaling Jaya,27,1,28
l3vc,Nasi Ambeng Mayya,Malaysian,4.6,Petaling Jaya,18,2,23
l4ob,Itek Itik Roast Duck,Asian,4.5,Petaling Jaya,18,0,18
l4qu,WoodKayu - Mutiara Damansara,Western,3.9,Petaling Jaya,99,7,112
l5ov,warung alfia,Ayam Penyet,4.4,Petaling Jaya,22,2,24
l5s3,AZ Tomyam,Seafood,4.7,Petaling Jaya,14,0,14
l72u,Subzero Kitchen,Pancakes & Waffles,3.8,Petaling Jaya,2,0,2
l7lh,Aree's Nasi Campur,Chicken,4.7,Petaling Jaya,1,0,1
l7nd,Taiba Foods,Chicken,4.7,Petaling Jaya,9,1,11
l7qj,Ratu Risol,Malaysian,4.7,Petaling Jaya,15,1,17
l8gg,MY ES CORNER,Roti Canai,4.5,Petaling Jaya,51,14,67
l90b,Shake Story Cafe,Beverages,5.0,Petaling Jaya,3,0,3
l93a,Restoran Vicchuda (Kota Damansara),Malaysian,4.3,Petaling Jaya,196,19,231
l9eg,Nasi Lemak Mak Ngah (Empire Damansara),Nasi Lemak,4.7,Petaling Jaya,38,1,39
l9gg,Sri Ledang Corner,Nasi Lemak,4.7,Petaling Jaya,31,3,35
la57,RESTORAN SRI GANGKA CURRY HOUSE,Indian,4.3,Petaling Jaya,20,1,26
lc83,Homebaker@Clover (Kota Damansara),Cakes,4.7,Petaling Jaya,4,1,5
ldz4,Restoran Hock Kee Ulu Yam Loh Mee (Kota Damansara),Noodles,4.3,Petaling Jaya,30,3,35
lecd,KUALA BURGER - DAMANSARA PERDANA,Malaysian,4.5,Petaling Jaya,31,3,40
lehv,Urban Masala (Sunway),Indian,4.3,Petaling Jaya,52,8,62
lfso,D'Gazebo Tomyam,Malaysian,4.5,Petaling Jaya,43,4,47
lg6o,Wingstreet (Sec 14),Chicken,4.6,Petaling Jaya,8,0,8
lhfu,FamilyMart (Famima - Uptown Tower 3),Japanese,4.7,Petaling Jaya,7,1,9
lik3,Carl's Jr. (1 Utama),Burgers,4.3,Petaling Jaya,42,8,56
ljl9,Kanteen (Tropicana Avenue),Asian,5.0,Petaling Jaya,3,1,5
lkzq,Na Jie China BBQ - FoodHub@Sky [Non-Halal],Chinese,4.3,Petaling Jaya,2,0,2
ll87,Ayam Penyet Jawa Asli (Citta Mall),Malaysian,5.0,Petaling Jaya,1,0,1
llzc,Shoru Time,Malaysian,5.0,Petaling Jaya,4,0,4
lml4,CincaiLah @ Maisson,Nasi Lemak,4.4,Petaling Jaya,4,0,4
lquh,mieCord Char Kuey Teow,Kuey Teow,4.6,Petaling Jaya,6,0,6
lr2t,Nasi Lemak Wak Kentut Junior - The Podium,Malaysian,3.4,Petaling Jaya,2,0,2
lri7,RESTORAN NASI KANDAR A1 BISTRO,Asian,4.2,Petaling Jaya,20,1,21
lsm7,Selera Kampung (Tesco Damansara),Asian,3.9,Petaling Jaya,11,3,14
lvpv,Tendon Kohaku (Tropicana Gardens Mall),Chinese,4.8,Petaling Jaya,2,0,2
lvu7,Nasi Lemak Bonda Ara Damansara,Nasi Lemak,4.6,Petaling Jaya,17,5,25
lxpe,Dunkin' (One Utama),Bread,4.7,Petaling Jaya,9,0,9
ly6n,KRB (Korean Rice Bowls) - Foodle (The Strand Mall),Malaysian,4.0,Petaling Jaya,17,0,17
m0bu,Restoran Jasima,Roti Canai,4.6,Petaling Jaya,47,2,49
m0lp,Restoran Sederhana (Petaling Jaya),Asian,4.6,Petaling Jaya,14,3,17
m0oi,Friendscino (Damansara Perdana),Seafood,4.4,Petaling Jaya,3,0,3
m0pp,Wondermama (1 Utama),Chicken,4.7,Petaling Jaya,4,0,4
m0wa,STREAT Thai (Jaya One),Thai,4.7,Petaling Jaya,104,14,127
m0xd,Seaweed Club (One Utama),Chicken,4.7,Petaling Jaya,8,0,8
m0xs,Q Bistro Nasi Kandar (Tesco Mutiara Damansara),Malaysian,4.6,Petaling Jaya,24,1,25
m1dp,I-YAKIMONO,Seafood,4.0,Petaling Jaya,2,0,2
m1fg,Chappati Dot Com,Indian,4.3,Petaling Jaya,35,4,41
m1fk,Restoran Idaman,Malaysian,4.3,Petaling Jaya,466,51,541
m1hf,Anjappar Indian Chettinad Restaurant (Petaling Jaya),Chicken,4.3,Petaling Jaya,14,1,15
m1pa,Bedouin Arabian Cuisine,Middle Eastern,4.6,Petaling Jaya,4,0,4
m1qu,Tedboy Bakery (Jaya One),Western,4.7,Petaling Jaya,29,7,40
m2ar,Seremban Siew Pow (Bandar Utama),Sandwiches,3.4,Petaling Jaya,13,0,13
m2nr,Restoran Murah Rezeki,Roti Canai,4.7,Petaling Jaya,31,6,41
m2sh,Esquire Kitchen (One Utama),Chinese,4.4,Petaling Jaya,7,0,7
m3ey,Chili's Grill & Bar (1 Utama),Beverages,4.5,Petaling Jaya,20,5,27
m3hr,GEM's Restaurant (PJ),Indian,4.1,Petaling Jaya,17,3,25
m3io,D'Tandoor (Damansara),Indian,4.5,Petaling Jaya,3,0,3
m3kp,Cor Blimey (Damansara Utama),Seafood,4.6,Petaling Jaya,2,0,2
m3rs,Puzzini Swedish Pizza,Pizza,4.5,Petaling Jaya,15,0,15
m411,Warung Wok (Damansara),Asian,4.6,Petaling Jaya,59,3,64
m44h,Churittos Fresh Mex (One Utama),Wraps,4.8,Petaling Jaya,6,1,8
m49f,RAKSH MAHAAL,Indian,4.0,Petaling Jaya,13,2,16
m4hl,MariMari Kopitiam,Malaysian,4.4,Petaling Jaya,6,0,6
m4ys,Breadstory (1Utama),Sandwiches,4.6,Petaling Jaya,16,5,23
m5eg,Pizza House,Pizza,4.4,Petaling Jaya,2,0,2
m5fk,Juice Works (The Curve),Juice,4.8,Petaling Jaya,6,0,6
m5gp,Canton Kitchen (Paradigm Mall),Chinese,4.4,Petaling Jaya,23,6,39
m5vm,Salon Du Chocolat (1 Utama),Bread,4.6,Petaling Jaya,6,0,6
m63e,Wood & Grill by Mohd Chan,Asian,4.0,Petaling Jaya,10,3,14
m6te,"Oiso Korean Restaurant (Jaya 33, PJ)",Korean,4.6,Petaling Jaya,10,2,12
m6z5,SLAMIGAN PASTA - DAMANSARA PERDANA,Asian,3.7,Petaling Jaya,4,1,8
m7ib,Ajnas Kitchen,Briyani,4.3,Petaling Jaya,17,0,17
m7ji,Oyster King (One Utama),Fries,4.1,Petaling Jaya,10,1,11
m7lf,Thong Kee Cafe (Sea Park),Asian,4.7,Petaling Jaya,82,6,89
m7tn,Lankan Cafe,Indian,4.2,Petaling Jaya,18,3,21
m7yh,Doi Chaang Caffe (Jaya One),Sandwiches,4.6,Petaling Jaya,2,1,3
m7zl,Syed Bistro (Petaling Jaya),Malaysian,4.6,Petaling Jaya,59,8,70
m8do,Khalifah Bistro (Dataran Sunway),Roti Canai,4.6,Petaling Jaya,20,1,22
m8gp,Nasi Pak Man,Malaysian,4.5,Petaling Jaya,19,2,21
m8ny,Zahra Hadramawt Restaurant,Chicken,4.3,Petaling Jaya,42,5,49
m8yz,Asian Rice Pot,Indian,4.5,Petaling Jaya,15,0,15
m8zs,A Pie Thing,Desserts,4.6,Petaling Jaya,4,0,4
m9gq,Paradise Dynasty (IPC Shopping Centre),Chinese,4.6,Petaling Jaya,5,1,6
m9jh,Hotpot Kitchen (1 Utama),Chinese,4.4,Petaling Jaya,99,7,109
m9ji,Bavarian Bierhaus (The Curve),Dim Sum ,4.5,Petaling Jaya,1,0,1
m9ls,Hameediyah Restaurant,Nasi Kandar,4.3,Petaling Jaya,26,1,27
m9or,Maharaj Restaurant,Indian,4.2,Petaling Jaya,1,1,2
m9xx,"3A Yong Tau Foo & Cheong Fun",Chinese,4.4,Petaling Jaya,10,1,11
mag3,冠香云吞面 Wan Tan Mee @ Restaurant Sri S,Noodles,4.5,Petaling Jaya,2,0,2
mb5p,The Floor Cafe,Asian,5.0,Petaling Jaya,2,0,2
mcyf,Meatball Mania @Shell Damansara jaya,Italian,5.0,Petaling Jaya,1,0,1
me44,Abe Ikan Bakar Ori Ganu,Seafood,4.8,Petaling Jaya,5,0,5
mftu,Warong Kuning,Malaysian,5.0,Petaling Jaya,3,0,3
mg5p,A&W (Ativo Plaza),Fast Food,4.4,Petaling Jaya,43,4,47
mgcb,Ipoh Kopitiam,Malaysian,4.7,Petaling Jaya,7,0,7
mji9,emart24 (Paradigm ) (Restaurant),Korean,4.4,Petaling Jaya,51,5,56
mka8,Brotani Juice Bar TTDI,Beverages,5.0,Petaling Jaya,4,0,4
mmyx,Aman Satay (Ara Damansara),Chicken,4.0,Petaling Jaya,6,0,6
mnpr,Jom Kopi @ TTDI KL (Food Truck),Beverages,4.9,Petaling Jaya,8,1,9
moug,AA kitchen Seksyen 4,Malaysian,4.9,Petaling Jaya,1,0,1
mp81,Ah Niu Penang Authentic Food,Noodles,4.3,Petaling Jaya,8,2,10
mpi6,Grand Sari Ratu Prima @ kEATchen,Asian,4.5,Petaling Jaya,6,0,6
mqrh,BananaBro (Paradigm Mall),Asian,4.6,Petaling Jaya,6,0,6
mr91,Kafe Sarawak Johor,Malaysian,4.6,Petaling Jaya,16,1,18
mrys,VADAI TTDI,Roti Canai,4.6,Petaling Jaya,5,0,5
ms7t,kEATchen,Chicken,4.6,Petaling Jaya,2,0,2
mshr,Jagung Manis Hj Abas,Asian,5.0,Petaling Jaya,1,0,1
mutp,Rojak King KD,Asian,2.9,Petaling Jaya,4,0,4
mvmu,Chapati Lovers,Malaysian,4.8,Petaling Jaya,3,0,3
mwhi,MIKI BAKERY (Atria Shopping Gallery),Asian,4.9,Petaling Jaya,4,1,8
mznz,Ali Food Corner AFC,Malaysian,2.6,Petaling Jaya,6,0,6
n02r,Dough! bakery & cafe,Bread,4.5,Petaling Jaya,3,2,5
n0dq,AYN ZAMZAM RESTAURANT KOTA DAMANSARA,Chicken,4.6,Petaling Jaya,34,4,39
n0fp,Sari Ratu Prima (Dataran Glomac),Malaysian,4.7,Petaling Jaya,13,2,15
n0hi,Ayam Penyet D'Kota (Paradigm Mall),Ayam Penyet,4.7,Petaling Jaya,45,4,54
n0im,TAJ Kitchen,Chicken,4.4,Petaling Jaya,22,2,25
n0ma,Famous Rojak & Cendol Mustaffa (Seksyen 17),Malaysian,4.5,Petaling Jaya,3,0,3
n1an,Organic Leaf Restaurant,Chinese,4.5,Petaling Jaya,9,0,9
n1hf,Satay Family (D'Kota),Satay,4.4,Petaling Jaya,1,0,1
n1jn,Pho Vietz (Starling Mall),Noodles,4.5,Petaling Jaya,8,0,8
n1rp,MyEureka Snack Bar (One Utama Shopping Centre),Snacks,4.8,Petaling Jaya,1,0,1
n1ug,Hadramawt Express,Sandwiches,4.7,Petaling Jaya,34,1,36
n1xy,Han's Gourmet Grill,European,4.7,Petaling Jaya,27,1,28
n20w,VeryThai Mookata & Street Food @ The Starling,Thai,3.9,Petaling Jaya,1,0,1
n2ec,WARUNG MERCIK THE BEST LAMB GRILL & LOCAL MENU,Chicken,4.6,Petaling Jaya,58,3,61
n2jd,Restoran Nur Fenaa,Fried Rice,4.4,Petaling Jaya,15,3,22
n2p2,Delish Moment Wantan Mee - PJ Old Town Hawker Centre,Chinese,4.4,Petaling Jaya,11,2,13
n2sg,D' Naim Nasi Kukus (PJ),Nasi Kukus,4.6,Petaling Jaya,20,1,23
n2wl,Martabak Bang! (Kota Damansara),Desserts,4.5,Petaling Jaya,31,1,32
n2yi,Pizza Hut (TTDI),Pizza,4.6,Petaling Jaya,55,5,61
n3av,HOT WOK KITCHEN,Chinese,3.9,Petaling Jaya,19,0,19
n3cr,Para Thai (Citta Mall),Thai,4.3,Petaling Jaya,3,0,3
n3cw,SEOUL CHICKEN (sunway gizamall),Fried Chicken,4.7,Petaling Jaya,16,3,19
n3ei,Face To Face Noodle House (Damansara Perdana),Noodles,4.5,Petaling Jaya,3,0,3
n3ej,ZDANZ Nasi Lemak Kukus ss15,Malaysian,4.8,Petaling Jaya,2,0,2
n3iw,Zaman Dairy Fresh (PJ),Malaysian,3.9,Petaling Jaya,3,0,3
n3m0,Botak Nasi Lemak,Nasi Lemak,4.7,Petaling Jaya,53,4,58
n3na,Rain Cafe,Fried Rice,4.1,Petaling Jaya,5,1,6
n3of,AMN'S Corner Nasi Lemak Panas,Nasi Lemak,4.7,Petaling Jaya,25,3,29
n3yc,Sate Barokah (Ibu Nur),Malaysian,4.4,Petaling Jaya,6,1,8
n3zm,Betty's Midwest Kitchen,Western,4.8,Petaling Jaya,3,0,3
n4hn,Enjoyour Food Cafe,Malaysian,4.2,Petaling Jaya,13,0,13
n4kf,Restoran Ratha Raub,Indian,4.6,Petaling Jaya,27,3,31
n4kn,Eat Drink Thai (Kota Damansara),Seafood,4.7,Petaling Jaya,16,2,18
n4qr,Ai Nasi Lemak Ayam Berempah,Malaysian,4.6,Petaling Jaya,244,41,335
n4xi,Fais Bistro,Roti Canai,4.4,Petaling Jaya,11,2,13
n5ar,Cat & The Fiddles Cakes,Bubble Tea,4.8,Petaling Jaya,9,0,9
n5hd,Kafe Strawberry Fields (PJ),Chicken,4.6,Petaling Jaya,17,2,19
n5iv,Selera Anakku (Apek corner),Nasi Lemak,4.6,Petaling Jaya,3,0,3
n6bk,Nasi Kandar Padang Kota (Cova Square),Nasi Kandar,4.6,Petaling Jaya,132,11,152
n6eb,Restoran Seri Semporna Sunway,Malaysian,4.4,Petaling Jaya,39,11,57
n6es,Street Churros (1 Utama),Snacks,4.7,Petaling Jaya,19,0,19
n6ib,Watie Nasi Kerabu Damansara Damai,Chicken,4.6,Petaling Jaya,113,14,140
n6jj,Onde Onde (Citta Mall),Malaysian,4.3,Petaling Jaya,7,0,7
n6pl,KFC (Giant Kota Damansara),Fried Chicken,4.3,Petaling Jaya,91,8,99
n6rv,AK Noodles House (1 Utama),Noodles,4.5,Petaling Jaya,10,3,13
n6t2,NASI LEMAK TANGLIN (Uptown Damansara),Nasi Lemak,4.6,Petaling Jaya,49,4,53
n6yc,The Banana Leaf Restaurant,Chicken,4.5,Petaling Jaya,16,2,20
n6zq,Cha Cha Kitchen's,Pasta,4.4,Petaling Jaya,26,2,28
n6zy,Restoran Nasi Kandar Penang Town,Indian,4.5,Petaling Jaya,116,10,128
n7bj,Lontong & Co,Chicken,4.5,Petaling Jaya,57,5,63
n7cb,Sabah Chili Pan Mee SS2,Noodles,4.4,Petaling Jaya,140,11,157
n7ga,Salai Master (Damansara),Malaysian,4.7,Petaling Jaya,104,16,133
n7hc,Papa's Cafe,Chinese,4.4,Petaling Jaya,16,1,17
n7ib,Vanakam Kitchen,Indian,4.1,Petaling Jaya,20,1,36
n7ks,Good Taste Restaurant (Damansara Jaya),Chinese,4.4,Petaling Jaya,65,4,70
n7od,Selera Qlate,Malaysian,4.7,Petaling Jaya,1,1,2
n7oi,Shell Out (Kota Damansara),Seafood,4.5,Petaling Jaya,3,0,3
n7ph,Restoran Al-Safuan,Malaysian,4.1,Petaling Jaya,16,0,16
n7pp,Restoran Okay @ Princess Chicken Rice,Chicken Rice,4.3,Petaling Jaya,3,0,3
n7tx,Mak's Chee Authentic Wonton (One Utama),Soups,4.4,Petaling Jaya,6,1,7
n8ee,Gerai Cik Norlia (Sek14),Asian,4.7,Petaling Jaya,329,72,501
n8fy,Bon Appetit,Pasta,4.8,Petaling Jaya,1,0,1
n8gx,Mean Mince,Burgers,4.5,Petaling Jaya,5,1,6
n8kn,Fuel Shack (Shell Kota Damansara),Burgers,4.6,Petaling Jaya,24,2,26
n8qc,Makan Heritage,Malaysian,4.4,Petaling Jaya,14,1,15
n8qz,Boat Noodle (Ikano),Chicken,4.7,Petaling Jaya,22,3,26
n8rp,FOODZANIA CAFE RESTAURANT,Malaysian,4.2,Petaling Jaya,3,0,3
n8rx,Macha & Co (The Curve),Chicken,4.2,Petaling Jaya,13,0,13
n8sa,Mios Kitchen (Matahari Mall Foodcourt),Western,4.7,Petaling Jaya,59,11,74
n942,Annabella,Nasi Lemak,4.4,Petaling Jaya,28,1,29
n99e,Restaurant Do Re Mi -CHICKEN RICE,Chicken,4.3,Petaling Jaya,7,1,8
n9au,Alam Baiduri Restaurant,Nasi Kandar,4.5,Petaling Jaya,3,0,3
n9kt,Restoran Puteri Penchala,Malaysian,4.3,Petaling Jaya,23,2,25
n9nn,Mango Juice Section 14 (Food Truck),Beverages,4.8,Petaling Jaya,4,1,5
n9ox,Zainul Nasi Kandar Original No.90,Nasi Kandar,4.5,Petaling Jaya,34,4,38
n9oy,Stars Picker Audio Cafe,Malaysian,4.9,Petaling Jaya,1,1,3
n9te,Restoran Ali Bhai Recipe,Middle Eastern,4.2,Petaling Jaya,14,2,17
n9wj,Domino’s Pizza (Bdr Kota D'sara),Pizza,4.1,Petaling Jaya,96,8,114
n9yw,WARISAN D'TANJUNG,Beverages,4.7,Petaling Jaya,9,1,11
nabt,LA Burger Inc. (The Curve),Burgers,3.6,Petaling Jaya,9,2,13
nbtb,RESTORAN FEN YANG,Asian,3.6,Petaling Jaya,6,1,7
ncdn,Hasta La Pasta - Foodle (The Strand Mall),Italian,3.0,Petaling Jaya,34,0,34
nchf,Aroi Tomyam,Malaysian,4.3,Petaling Jaya,13,2,16
ncxb,I&D Burger Station,Burgers,4.8,Petaling Jaya,2,0,2
ndmf,SURIA MAJU,Malaysian,4.7,Petaling Jaya,9,0,9
neew,Borak – Borak Cafe,Malaysian,4.7,Petaling Jaya,74,12,86
nemd,Jollibee (Citta Mall),Fast Food,4.3,Petaling Jaya,102,9,114
nez3,Abdullah Lee - Foodle (The Strand Mall),Malaysian,2.4,Petaling Jaya,2,0,2
nhiu,Empire Sushi (Paradigm Mall PJ),Sushi,4.8,Petaling Jaya,42,2,44
ni81,"""NASI RENDANG MINANG ORI (MERENDANG ENTERPRISE)",Malaysian,4.5,Petaling Jaya,1,0,1
ning,Yun Pickled Vege Pot (One Utama),Asian,3.8,Petaling Jaya,2,0,2
njao,TNR by Sean & Angie,Chinese,4.6,Petaling Jaya,36,2,38
njrs,Penyet Jakarta by The Majapahit (The Curve),Ayam Penyet,3.9,Petaling Jaya,26,1,27
nk65,POPIA KAK RAJA,Asian,4.4,Petaling Jaya,2,0,2
nkh4,Mr.Takoyaki Kayu Ara,Takoyaki,4.1,Petaling Jaya,2,0,2
nl33,Gloria Jeans Coffees (BHP Sg Kayu Ara,Western,4.8,Petaling Jaya,4,1,6
nljj,GILA BURGER,Burgers,4.8,Petaling Jaya,44,6,54
nlrj,Sood Yod Thai,Thai,5.0,Petaling Jaya,1,0,1
nmsn,Aman Satay,Asian,4.0,Petaling Jaya,1,0,1
nnpe,Penang Lang Cuisine (Kota Damansara),Noodles,4.4,Petaling Jaya,10,1,11
nns6,Gerai Hidangan Pantai Timur,Soups,4.3,Petaling Jaya,2,0,2
no8k,Warong Bakso qalchi,Soups,4.4,Petaling Jaya,14,1,15
noyl,I Am Geprek Bensu @ Foodle (The Strand Mall - Kota Damansara),Malaysian,4.3,Petaling Jaya,268,17,289
np6b,Lol Soon Kee (Damansara),Chinese,4.5,Petaling Jaya,14,0,14
npag,Street Food Tasty @ Pantai Dalam,Burgers,4.4,Petaling Jaya,55,4,60
npbn,Mamak Kitchen,Roti Canai,4.5,Petaling Jaya,26,3,32
npuh,Burger Baek Sentosa,Burgers,4.9,Petaling Jaya,2,0,2
nrdu,Restoran Patin River Wild,Seafood,4.5,Petaling Jaya,17,0,17
nrok,AYAM PENYET AP (Giant Kota Damansara),Ayam Penyet,4.7,Petaling Jaya,88,11,102
ns3p,KHAIR CENDOL PULUT TAPAI DAN LAKSA,Laksa,4.3,Petaling Jaya,40,2,42
nsz2,Sae Ma Eul BBQ (Kota Damansara),Korean,4.8,Petaling Jaya,5,0,5
nthf,Taste Life Pan Mee,Noodles,2.9,Petaling Jaya,9,0,9
numm,KOI Thé (Kota Damansara),Asian,4.8,Petaling Jaya,13,1,14
nvsh,Restoran Nasi Kandar Pokok Pinang,Nasi Kandar,4.4,Petaling Jaya,45,6,54
nxty,Dotty's Pastries & Coffee (TTDI),Western,4.4,Petaling Jaya,1,0,1
o0ap,Restoran How Yekee,Fried Rice,4.7,Petaling Jaya,19,3,22
o0na,Thyme Bakery (Ara Damansara),Cakes,4.8,Petaling Jaya,2,0,2
o0nu,Restoran Nasi Kandar Salam (Damansara Utama ),Malaysian,4.5,Petaling Jaya,33,4,39
o0oz,Kampung Lei Cha (Restoran Taima PJ),Dumpling,4.9,Petaling Jaya,1,0,1
o0pn,Restoran Asmaas,Roti Canai,4.4,Petaling Jaya,1,0,1
o1bn,Restaurant Mei Yen (Sang Kee Hokkien Mee),Noodles,4.5,Petaling Jaya,55,6,65
o1ls,SRK Noodle House (Paradigm Mall),Curry,4.5,Petaling Jaya,1,0,1
o2hy,Ayob's Cafe,Chicken Chop,4.6,Petaling Jaya,8,0,8
o2li,Nasi Kuning Judes,Chicken,4.6,Petaling Jaya,21,1,23
o2lk,Restoran Hidangan Ara Meranti,Malaysian,4.4,Petaling Jaya,42,13,73
o2xc,Sundaydotruck,Cakes,4.8,Petaling Jaya,3,0,3
o38k,Subway (Thomson Hospital),Sandwiches,4.6,Petaling Jaya,32,0,32
o3mg,Addy Buang Burger Corner,Burgers,4.8,Petaling Jaya,42,5,56
o3xl,Restoran Al Fariz Maju (Kelana Jaya),Roti Canai,4.6,Petaling Jaya,180,20,209
o4dl,Restaurant PJ Hills,Indian,4.6,Petaling Jaya,40,10,59
o4en,Restoran D'Maju Selera,Roti Canai,4.5,Petaling Jaya,10,0,10
o4kk,Maharani Cafe,Malaysian,4.3,Petaling Jaya,276,57,411
o4ng,Seppia & Polpo (Tropicana Avenue),Pizza,4.6,Petaling Jaya,13,2,15
o4nj,The Gorpis @ Uptown Kota Damansara,Malaysian,4.7,Petaling Jaya,41,2,43
o4ql,Shihlin Taiwan Street Snacks (One Utama),Chicken,4.5,Petaling Jaya,22,0,22
o4tm,Citarasa Pantai Timur,Briyani,4.6,Petaling Jaya,21,3,24
o4wa,Alfa Maju Curry House (Kelana Jaya),Malaysian,4.2,Petaling Jaya,24,1,25
o5iv,My Real Vegetarian Cafe,Asian,4.6,Petaling Jaya,11,2,15
o5jm,Brader Pit Kebab,Malaysian,4.7,Petaling Jaya,9,2,11
o5kv,Permai Tomyam,Malaysian,4.0,Petaling Jaya,13,2,15
o5pf,Thaqwa Classic  (Ara Damansara),Roti Canai,4.3,Petaling Jaya,11,1,12
o5uf,Mayzi Noodle House,Noodles,4.4,Petaling Jaya,2,0,2
o5xt,Ani Sup Utara (Kota Damansara),Soups,4.4,Petaling Jaya,19,1,20
o6ij,Samir Mee Tarik,Noodles,4.4,Petaling Jaya,29,0,29
o6ug,MyeongDong Topokki (IPC Shopping Centre),Korean,4.6,Petaling Jaya,17,0,17
o6zg,LITTLE CRAVINGS,Asian,4.4,Petaling Jaya,4,0,4
o732,Bhai Jaans,Indian,5.0,Petaling Jaya,1,0,1
o7gh,Kafe Tok Ali,Malaysian,4.6,Petaling Jaya,17,0,17
o7qz,Ujang Char Kuey Teow,Fried Rice,4.7,Petaling Jaya,281,43,369
o7u1,NASI KUKUS IS KD,Nasi Kukus,4.8,Petaling Jaya,87,13,112
o832,Little Happiness 93,Chinese,3.7,Petaling Jaya,1,0,1
o8ei,Restoran Ali Food Corner (Eve Suite),Malaysian,4.4,Petaling Jaya,7,0,7
o8iy,Al-Hafiz Rojak & Cendol,Malaysian,4.7,Petaling Jaya,7,0,7
o8rx,Selera Citramas,Chicken,4.4,Petaling Jaya,15,0,15
o8ss,Kafe Tuuu...Dia Pak Tam (PPUM),Noodles,4.5,Petaling Jaya,5,0,5
o8tg,Warung Along Nasi Lemak Hulk,Nasi Lemak,4.5,Petaling Jaya,17,6,30
o8ww,Uncle Seng's Fried Rice (Restaurant Sea Park),Fried Rice,4.5,Petaling Jaya,5,0,5
o8xb,Little Fat Duck,Pasta,4.5,Petaling Jaya,10,3,14
o9sv,Healthy Desserts (SS2 Chow Yang Kopitiam),Healthy,4.5,Petaling Jaya,5,2,7
o9vv,Kluang Station IPC Shopping Centre,Asian,4.4,Petaling Jaya,4,1,5
oatr,WellB @ kEATchen,Beverages,4.9,Petaling Jaya,4,0,4
odr6,Restoran Flora Blok H,Asian,4.7,Petaling Jaya,2,0,2
odrj,Le Acai Crush Sdn Bhd,Healthy,5.0,Petaling Jaya,4,0,4
oeu3,Cik Ton Kitchen's,Malaysian,5.0,Petaling Jaya,1,0,1
off3,Ayam Pecak Aini,Ayam Penyet,5.0,Petaling Jaya,1,0,1
ofrp,Shah Nasi Ayam Cincang,Malaysian,4.8,Petaling Jaya,10,3,13
og3i,Nature's Recipe Cafe,Vegetarian,4.7,Petaling Jaya,17,3,21
og8l,Rojak SS15 Subang Jaya (PJ New Town),Desserts,4.4,Petaling Jaya,1,0,1
oh0f,Restoran Air Tangan Ara,Malaysian,4.5,Petaling Jaya,106,6,112
ohf3,Coconut Shake Ara Damansara,Beverages,4.7,Petaling Jaya,6,0,6
ohza,O'Briens Irish Sandwich Cafe (1 Utama Shopping Centre),Sandwiches,4.6,Petaling Jaya,49,3,54
oi77,RESTORAN RAHMAN ALI (PJ),Malaysian,3.9,Petaling Jaya,3,1,4
oibi,Abadi Cafeteria Bistro,Asian,4.6,Petaling Jaya,63,10,84
oiig,Iron Moi Spicy Hot Pot (Kota Damansara),Chinese,4.5,Petaling Jaya,5,0,5
oj0c,Ipoh Shredded Chicken Kuey Teow @ Restoran MJ Wang,Noodles,4.5,Petaling Jaya,25,7,39
okh8,Mixue (PJ New Town),Malaysian,5.0,Petaling Jaya,1,0,1
okvz,Hou Hou Sek Eatery - Seksyen 17,Asian,4.9,Petaling Jaya,8,0,8
olvq,Mee Hiris China Muslim (Citta Mall),Chinese,4.7,Petaling Jaya,6,0,6
om0c,Eat Cake Today (Starling Mall),Cakes,4.0,Petaling Jaya,11,0,11
ompy,"Kopitiam empat sekawan,Kota Damansara",Chinese,4.9,Petaling Jaya,1,0,1
onpm,Daun Pisang Guys,Asian,3.7,Petaling Jaya,2,0,2
op6e,Nitrocha,Malaysian,3.4,Petaling Jaya,1,1,2
opb0,Restoran Shafah 24 Jam,Roti Canai,4.2,Petaling Jaya,196,22,234
opt6,TAIPEI TAIPEI (Center Point Bandar Utama),Asian,3.6,Petaling Jaya,1,0,1
